latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
45.495404,-115.018825,041,028,2897,5884,2025-07-17,1824,L8,high,D
45.495134,-115.018834,041,028,2897,5885,2025-07-17,1824,L8,high,D
45.494865,-115.018844,041,028,2897,5886,2025-07-17,1824,L8,high,D
45.494595,-115.018853,041,028,2897,5887,2025-07-17,1824,L8,high,D
45.494325,-115.018862,041,028,2897,5888,2025-07-17,1824,L8,high,D
45.494055,-115.018872,041,028,2897,5889,2025-07-17,1824,L8,high,D
45.493785,-115.018881,041,028,2897,5890,2025-07-17,1824,L8,high,D
45.493515,-115.018891,041,028,2897,5891,2025-07-17,1824,L8,high,D
45.493245,-115.0189,041,028,2897,5892,2025-07-17,1824,L8,medium,D
45.498906,-115.018318,041,028,2898,5871,2025-07-17,1824,L8,low,D
45.498636,-115.018327,041,028,2898,5872,2025-07-17,1824,L8,high,D
45.498366,-115.018337,041,028,2898,5873,2025-07-17,1824,L8,high,D
45.498096,-115.018346,041,028,2898,5874,2025-07-17,1824,L8,high,D
45.497826,-115.018356,041,028,2898,5875,2025-07-17,1824,L8,high,D
45.497557,-115.018365,041,028,2898,5876,2025-07-17,1824,L8,high,D
45.497287,-115.018375,041,028,2898,5877,2025-07-17,1824,L8,high,D
45.497017,-115.018384,041,028,2898,5878,2025-07-17,1824,L8,high,D
45.496747,-115.018393,041,028,2898,5879,2025-07-17,1824,L8,high,D
45.496477,-115.018403,041,028,2898,5880,2025-07-17,1824,L8,high,D
45.496207,-115.018412,041,028,2898,5881,2025-07-17,1824,L8,high,D
45.495937,-115.018422,041,028,2898,5882,2025-07-17,1824,L8,high,D
45.495667,-115.018431,041,028,2898,5883,2025-07-17,1824,L8,high,D
45.495398,-115.018441,041,028,2898,5884,2025-07-17,1824,L8,high,D
45.495128,-115.01845,041,028,2898,5885,2025-07-17,1824,L8,high,D
45.494858,-115.01846,041,028,2898,5886,2025-07-17,1824,L8,high,D
45.494588,-115.018469,041,028,2898,5887,2025-07-17,1824,L8,high,D
45.494318,-115.018479,041,028,2898,5888,2025-07-17,1824,L8,high,D
45.494048,-115.018488,041,028,2898,5889,2025-07-17,1824,L8,high,D
45.493778,-115.018498,041,028,2898,5890,2025-07-17,1824,L8,high,D
45.493509,-115.018507,041,028,2898,5891,2025-07-17,1824,L8,high,D
45.493239,-115.018517,041,028,2898,5892,2025-07-17,1824,L8,high,D
45.491889,-115.018564,041,028,2898,5897,2025-07-17,1824,L8,low,D
45.491619,-115.018573,041,028,2898,5898,2025-07-17,1824,L8,high,D
45.499169,-115.017925,041,028,2899,5870,2025-07-17,1824,L8,medium,D
45.498899,-115.017934,041,028,2899,5871,2025-07-17,1824,L8,high,D
45.498629,-115.017943,041,028,2899,5872,2025-07-17,1824,L8,high,D
45.49836,-115.017953,041,028,2899,5873,2025-07-17,1824,L8,high,D
45.49809,-115.017962,041,028,2899,5874,2025-07-17,1824,L8,high,D
45.49782,-115.017972,041,028,2899,5875,2025-07-17,1824,L8,high,D
45.49755,-115.017981,041,028,2899,5876,2025-07-17,1824,L8,high,D
45.49728,-115.017991,041,028,2899,5877,2025-07-17,1824,L8,high,D
45.49701,-115.018,041,028,2899,5878,2025-07-17,1824,L8,high,D
45.49674,-115.01801,041,028,2899,5879,2025-07-17,1824,L8,high,D
45.49647,-115.018019,041,028,2899,5880,2025-07-17,1824,L8,high,D
45.496201,-115.018029,041,028,2899,5881,2025-07-17,1824,L8,high,D
45.495931,-115.018038,041,028,2899,5882,2025-07-17,1824,L8,high,D
45.495661,-115.018048,041,028,2899,5883,2025-07-17,1824,L8,high,D
45.495391,-115.018057,041,028,2899,5884,2025-07-17,1824,L8,high,D
45.495121,-115.018067,041,028,2899,5885,2025-07-17,1824,L8,high,D
45.494851,-115.018076,041,028,2899,5886,2025-07-17,1824,L8,high,D
45.494581,-115.018086,041,028,2899,5887,2025-07-17,1824,L8,high,D
45.494311,-115.018095,041,028,2899,5888,2025-07-17,1824,L8,high,D
45.494042,-115.018104,041,028,2899,5889,2025-07-17,1824,L8,high,D
45.493772,-115.018114,041,028,2899,5890,2025-07-17,1824,L8,high,D
45.493502,-115.018123,041,028,2899,5891,2025-07-17,1824,L8,high,D
45.493232,-115.018133,041,028,2899,5892,2025-07-17,1824,L8,high,D
45.492962,-115.018142,041,028,2899,5893,2025-07-17,1824,L8,low,D
45.492692,-115.018152,041,028,2899,5894,2025-07-17,1824,L8,low,D
45.492152,-115.018171,041,028,2899,5896,2025-07-17,1824,L8,high,D
45.491883,-115.01818,041,028,2899,5897,2025-07-17,1824,L8,high,D
45.491613,-115.01819,041,028,2899,5898,2025-07-17,1824,L8,high,D
45.491343,-115.018199,041,028,2899,5899,2025-07-17,1824,L8,medium,D
45.499163,-115.017541,041,028,2900,5870,2025-07-17,1824,L8,high,D
45.498893,-115.01755,041,028,2900,5871,2025-07-17,1824,L8,high,D
45.498623,-115.01756,041,028,2900,5872,2025-07-17,1824,L8,high,D
45.498353,-115.017569,041,028,2900,5873,2025-07-17,1824,L8,high,D
45.498083,-115.017579,041,028,2900,5874,2025-07-17,1824,L8,high,D
45.497813,-115.017588,041,028,2900,5875,2025-07-17,1824,L8,high,D
45.497543,-115.017598,041,028,2900,5876,2025-07-17,1824,L8,high,D
45.497273,-115.017607,041,028,2900,5877,2025-07-17,1824,L8,high,D
45.497004,-115.017617,041,028,2900,5878,2025-07-17,1824,L8,high,D
45.496734,-115.017626,041,028,2900,5879,2025-07-17,1824,L8,high,D
45.496464,-115.017635,041,028,2900,5880,2025-07-17,1824,L8,high,D
45.496194,-115.017645,041,028,2900,5881,2025-07-17,1824,L8,high,D
45.495924,-115.017654,041,028,2900,5882,2025-07-17,1824,L8,high,D
45.495654,-115.017664,041,028,2900,5883,2025-07-17,1824,L8,high,D
45.495384,-115.017673,041,028,2900,5884,2025-07-17,1824,L8,high,D
45.495114,-115.017683,041,028,2900,5885,2025-07-17,1824,L8,high,D
45.494845,-115.017692,041,028,2900,5886,2025-07-17,1824,L8,high,D
45.494575,-115.017702,041,028,2900,5887,2025-07-17,1824,L8,high,D
45.494305,-115.017711,041,028,2900,5888,2025-07-17,1824,L8,high,D
45.494035,-115.017721,041,028,2900,5889,2025-07-17,1824,L8,high,D
45.493765,-115.01773,041,028,2900,5890,2025-07-17,1824,L8,high,D
45.493495,-115.01774,041,028,2900,5891,2025-07-17,1824,L8,high,D
45.493225,-115.017749,041,028,2900,5892,2025-07-17,1824,L8,low,D
45.491876,-115.017797,041,028,2900,5897,2025-07-17,1824,L8,high,D
45.491606,-115.017806,041,028,2900,5898,2025-07-17,1824,L8,high,D
45.491336,-115.017815,041,028,2900,5899,2025-07-17,1824,L8,high,D
45.499426,-115.017148,041,028,2901,5869,2025-07-17,1824,L8,high,D
45.499156,-115.017157,041,028,2901,5870,2025-07-17,1824,L8,high,D
45.498886,-115.017166,041,028,2901,5871,2025-07-17,1824,L8,high,D
45.498616,-115.017176,041,028,2901,5872,2025-07-17,1824,L8,high,D
45.498346,-115.017185,041,028,2901,5873,2025-07-17,1824,L8,high,D
45.498076,-115.017195,041,028,2901,5874,2025-07-17,1824,L8,high,D
45.497806,-115.017204,041,028,2901,5875,2025-07-17,1824,L8,high,D
45.497537,-115.017214,041,028,2901,5876,2025-07-17,1824,L8,high,D
45.497267,-115.017223,041,028,2901,5877,2025-07-17,1824,L8,high,D
45.496997,-115.017233,041,028,2901,5878,2025-07-17,1824,L8,high,D
45.496727,-115.017242,041,028,2901,5879,2025-07-17,1824,L8,high,D
45.496457,-115.017252,041,028,2901,5880,2025-07-17,1824,L8,high,D
45.496187,-115.017261,041,028,2901,5881,2025-07-17,1824,L8,high,D
45.495917,-115.017271,041,028,2901,5882,2025-07-17,1824,L8,high,D
45.495647,-115.01728,041,028,2901,5883,2025-07-17,1824,L8,high,D
45.495378,-115.01729,041,028,2901,5884,2025-07-17,1824,L8,high,D
45.495108,-115.017299,041,028,2901,5885,2025-07-17,1824,L8,high,D
45.494838,-115.017309,041,028,2901,5886,2025-07-17,1824,L8,high,D
45.494568,-115.017318,041,028,2901,5887,2025-07-17,1824,L8,high,D
45.494298,-115.017328,041,028,2901,5888,2025-07-17,1824,L8,high,D
45.494028,-115.017337,041,028,2901,5889,2025-07-17,1824,L8,high,D
45.493758,-115.017346,041,028,2901,5890,2025-07-17,1824,L8,high,D
45.493489,-115.017356,041,028,2901,5891,2025-07-17,1824,L8,high,D
45.491599,-115.017422,041,028,2901,5898,2025-07-17,1824,L8,high,D
45.49133,-115.017432,041,028,2901,5899,2025-07-17,1824,L8,high,D
45.499689,-115.016754,041,028,2902,5868,2025-07-17,1824,L8,high,D
45.499419,-115.016764,041,028,2902,5869,2025-07-17,1824,L8,high,D
45.499149,-115.016773,041,028,2902,5870,2025-07-17,1824,L8,high,D
45.498879,-115.016783,041,028,2902,5871,2025-07-17,1824,L8,high,D
45.498609,-115.016792,041,028,2902,5872,2025-07-17,1824,L8,high,D
45.49834,-115.016802,041,028,2902,5873,2025-07-17,1824,L8,high,D
45.49807,-115.016811,041,028,2902,5874,2025-07-17,1824,L8,high,D
45.4978,-115.016821,041,028,2902,5875,2025-07-17,1824,L8,high,D
45.49753,-115.01683,041,028,2902,5876,2025-07-17,1824,L8,high,D
45.49726,-115.01684,041,028,2902,5877,2025-07-17,1824,L8,high,D
45.49699,-115.016849,041,028,2902,5878,2025-07-17,1824,L8,high,D
45.49672,-115.016859,041,028,2902,5879,2025-07-17,1824,L8,high,D
45.49645,-115.016868,041,028,2902,5880,2025-07-17,1824,L8,high,D
45.496181,-115.016877,041,028,2902,5881,2025-07-17,1824,L8,high,D
45.495911,-115.016887,041,028,2902,5882,2025-07-17,1824,L8,high,D
45.495641,-115.016896,041,028,2902,5883,2025-07-17,1824,L8,high,D
45.495371,-115.016906,041,028,2902,5884,2025-07-17,1824,L8,high,D
45.495101,-115.016915,041,028,2902,5885,2025-07-17,1824,L8,high,D
45.494831,-115.016925,041,028,2902,5886,2025-07-17,1824,L8,high,D
45.494561,-115.016934,041,028,2902,5887,2025-07-17,1824,L8,high,D
45.494291,-115.016944,041,028,2902,5888,2025-07-17,1824,L8,high,D
45.494022,-115.016953,041,028,2902,5889,2025-07-17,1824,L8,high,D
45.493752,-115.016963,041,028,2902,5890,2025-07-17,1824,L8,high,D
45.493482,-115.016972,041,028,2902,5891,2025-07-17,1824,L8,low,D
45.491593,-115.017039,041,028,2902,5898,2025-07-17,1824,L8,high,D
45.491323,-115.017048,041,028,2902,5899,2025-07-17,1824,L8,high,D
45.499682,-115.016371,041,028,2903,5868,2025-07-17,1824,L8,high,D
45.499412,-115.01638,041,028,2903,5869,2025-07-17,1824,L8,high,D
45.499143,-115.016389,041,028,2903,5870,2025-07-17,1824,L8,high,D
45.498873,-115.016399,041,028,2903,5871,2025-07-17,1824,L8,high,D
45.498603,-115.016408,041,028,2903,5872,2025-07-17,1824,L8,high,D
45.498333,-115.016418,041,028,2903,5873,2025-07-17,1824,L8,high,D
45.498063,-115.016427,041,028,2903,5874,2025-07-17,1824,L8,high,D
45.497793,-115.016437,041,028,2903,5875,2025-07-17,1824,L8,high,D
45.497523,-115.016446,041,028,2903,5876,2025-07-17,1824,L8,high,D
45.497253,-115.016456,041,028,2903,5877,2025-07-17,1824,L8,high,D
45.496984,-115.016465,041,028,2903,5878,2025-07-17,1824,L8,high,D
45.496714,-115.016475,041,028,2903,5879,2025-07-17,1824,L8,high,D
45.496444,-115.016484,041,028,2903,5880,2025-07-17,1824,L8,high,D
45.496174,-115.016494,041,028,2903,5881,2025-07-17,1824,L8,high,D
45.495904,-115.016503,041,028,2903,5882,2025-07-17,1824,L8,high,D
45.495634,-115.016513,041,028,2903,5883,2025-07-17,1824,L8,high,D
45.495364,-115.016522,041,028,2903,5884,2025-07-17,1824,L8,high,D
45.495094,-115.016532,041,028,2903,5885,2025-07-17,1824,L8,high,D
45.494825,-115.016541,041,028,2903,5886,2025-07-17,1824,L8,high,D
45.494555,-115.016551,041,028,2903,5887,2025-07-17,1824,L8,high,D
45.494285,-115.01656,041,028,2903,5888,2025-07-17,1824,L8,high,D
45.494015,-115.01657,041,028,2903,5889,2025-07-17,1824,L8,high,D
45.491586,-115.016655,041,028,2903,5898,2025-07-17,1824,L8,high,D
45.491316,-115.016664,041,028,2903,5899,2025-07-17,1824,L8,high,D
45.491046,-115.016674,041,028,2903,5900,2025-07-17,1824,L8,high,D
45.499945,-115.015977,041,028,2904,5867,2025-07-17,1824,L8,high,D
45.499676,-115.015987,041,028,2904,5868,2025-07-17,1824,L8,high,D
45.499406,-115.015996,041,028,2904,5869,2025-07-17,1824,L8,high,D
45.499136,-115.016006,041,028,2904,5870,2025-07-17,1824,L8,high,D
45.498866,-115.016015,041,028,2904,5871,2025-07-17,1824,L8,high,D
45.498596,-115.016025,041,028,2904,5872,2025-07-17,1824,L8,high,D
45.498326,-115.016034,041,028,2904,5873,2025-07-17,1824,L8,high,D
45.498056,-115.016044,041,028,2904,5874,2025-07-17,1824,L8,high,D
45.497786,-115.016053,041,028,2904,5875,2025-07-17,1824,L8,high,D
45.497517,-115.016063,041,028,2904,5876,2025-07-17,1824,L8,high,D
45.497247,-115.016072,041,028,2904,5877,2025-07-17,1824,L8,high,D
45.496977,-115.016082,041,028,2904,5878,2025-07-17,1824,L8,high,D
45.496707,-115.016091,041,028,2904,5879,2025-07-17,1824,L8,high,D
45.496437,-115.016101,041,028,2904,5880,2025-07-17,1824,L8,high,D
45.496167,-115.01611,041,028,2904,5881,2025-07-17,1824,L8,high,D
45.495897,-115.01612,041,028,2904,5882,2025-07-17,1824,L8,high,D
45.495628,-115.016129,041,028,2904,5883,2025-07-17,1824,L8,high,D
45.495358,-115.016138,041,028,2904,5884,2025-07-17,1824,L8,high,D
45.495088,-115.016148,041,028,2904,5885,2025-07-17,1824,L8,high,D
45.494818,-115.016157,041,028,2904,5886,2025-07-17,1824,L8,high,D
45.494548,-115.016167,041,028,2904,5887,2025-07-17,1824,L8,high,D
45.494278,-115.016176,041,028,2904,5888,2025-07-17,1824,L8,high,D
45.494008,-115.016186,041,028,2904,5889,2025-07-17,1824,L8,medium,D
45.49131,-115.016281,041,028,2904,5899,2025-07-17,1824,L8,high,D
45.49104,-115.01629,041,028,2904,5900,2025-07-17,1824,L8,high,D
45.500479,-115.015575,041,028,2905,5865,2025-07-17,1824,L8,high,D
45.500209,-115.015584,041,028,2905,5866,2025-07-17,1824,L8,high,D
45.499939,-115.015594,041,028,2905,5867,2025-07-17,1824,L8,high,D
45.499669,-115.015603,041,028,2905,5868,2025-07-17,1824,L8,high,D
45.499399,-115.015612,041,028,2905,5869,2025-07-17,1824,L8,high,D
45.499129,-115.015622,041,028,2905,5870,2025-07-17,1824,L8,high,D
45.498859,-115.015631,041,028,2905,5871,2025-07-17,1824,L8,high,D
45.498589,-115.015641,041,028,2905,5872,2025-07-17,1824,L8,high,D
45.49832,-115.01565,041,028,2905,5873,2025-07-17,1824,L8,high,D
45.49805,-115.01566,041,028,2905,5874,2025-07-17,1824,L8,high,D
45.49778,-115.015669,041,028,2905,5875,2025-07-17,1824,L8,high,D
45.49751,-115.015679,041,028,2905,5876,2025-07-17,1824,L8,high,D
45.49724,-115.015688,041,028,2905,5877,2025-07-17,1824,L8,high,D
45.49697,-115.015698,041,028,2905,5878,2025-07-17,1824,L8,high,D
45.4967,-115.015707,041,028,2905,5879,2025-07-17,1824,L8,high,D
45.49643,-115.015717,041,028,2905,5880,2025-07-17,1824,L8,high,D
45.496161,-115.015726,041,028,2905,5881,2025-07-17,1824,L8,high,D
45.495891,-115.015736,041,028,2905,5882,2025-07-17,1824,L8,high,D
45.495621,-115.015745,041,028,2905,5883,2025-07-17,1824,L8,high,D
45.495351,-115.015755,041,028,2905,5884,2025-07-17,1824,L8,high,D
45.495081,-115.015764,041,028,2905,5885,2025-07-17,1824,L8,high,D
45.494811,-115.015774,041,028,2905,5886,2025-07-17,1824,L8,medium,D
45.491303,-115.015897,041,028,2905,5899,2025-07-17,1824,L8,high,D
45.491033,-115.015906,041,028,2905,5900,2025-07-17,1824,L8,high,D
45.501012,-115.015172,041,028,2906,5863,2025-07-17,1824,L8,high,D
45.500742,-115.015181,041,028,2906,5864,2025-07-17,1824,L8,high,D
45.500472,-115.015191,041,028,2906,5865,2025-07-17,1824,L8,high,D
45.500202,-115.0152,041,028,2906,5866,2025-07-17,1824,L8,high,D
45.499932,-115.01521,041,028,2906,5867,2025-07-17,1824,L8,high,D
45.499662,-115.015219,041,028,2906,5868,2025-07-17,1824,L8,high,D
45.499392,-115.015229,041,028,2906,5869,2025-07-17,1824,L8,high,D
45.499123,-115.015238,041,028,2906,5870,2025-07-17,1824,L8,high,D
45.498853,-115.015248,041,028,2906,5871,2025-07-17,1824,L8,high,D
45.498583,-115.015257,041,028,2906,5872,2025-07-17,1824,L8,high,D
45.498313,-115.015267,041,028,2906,5873,2025-07-17,1824,L8,high,D
45.498043,-115.015276,041,028,2906,5874,2025-07-17,1824,L8,high,D
45.497773,-115.015286,041,028,2906,5875,2025-07-17,1824,L8,high,D
45.497503,-115.015295,041,028,2906,5876,2025-07-17,1824,L8,high,D
45.497233,-115.015305,041,028,2906,5877,2025-07-17,1824,L8,high,D
45.496964,-115.015314,041,028,2906,5878,2025-07-17,1824,L8,high,D
45.496694,-115.015324,041,028,2906,5879,2025-07-17,1824,L8,high,D
45.496424,-115.015333,041,028,2906,5880,2025-07-17,1824,L8,high,D
45.496154,-115.015343,041,028,2906,5881,2025-07-17,1824,L8,high,D
45.495884,-115.015352,041,028,2906,5882,2025-07-17,1824,L8,high,D
45.495614,-115.015362,041,028,2906,5883,2025-07-17,1824,L8,high,D
45.491296,-115.015513,041,028,2906,5899,2025-07-17,1824,L8,high,D
45.491026,-115.015523,041,028,2906,5900,2025-07-17,1824,L8,high,D
45.501005,-115.014788,041,028,2907,5863,2025-07-17,1824,L8,high,D
45.500735,-115.014798,041,028,2907,5864,2025-07-17,1824,L8,high,D
45.500465,-115.014807,041,028,2907,5865,2025-07-17,1824,L8,high,D
45.500195,-115.014817,041,028,2907,5866,2025-07-17,1824,L8,high,D
45.499925,-115.014826,041,028,2907,5867,2025-07-17,1824,L8,medium,D
45.499656,-115.014835,041,028,2907,5868,2025-07-17,1824,L8,high,D
45.499386,-115.014845,041,028,2907,5869,2025-07-17,1824,L8,high,D
45.499116,-115.014854,041,028,2907,5870,2025-07-17,1824,L8,high,D
45.498846,-115.014864,041,028,2907,5871,2025-07-17,1824,L8,high,D
45.498576,-115.014873,041,028,2907,5872,2025-07-17,1824,L8,high,D
45.498306,-115.014883,041,028,2907,5873,2025-07-17,1824,L8,high,D
45.498036,-115.014892,041,028,2907,5874,2025-07-17,1824,L8,high,D
45.497766,-115.014902,041,028,2907,5875,2025-07-17,1824,L8,high,D
45.497497,-115.014911,041,028,2907,5876,2025-07-17,1824,L8,high,D
45.497227,-115.014921,041,028,2907,5877,2025-07-17,1824,L8,high,D
45.496957,-115.01493,041,028,2907,5878,2025-07-17,1824,L8,high,D
45.496687,-115.01494,041,028,2907,5879,2025-07-17,1824,L8,high,D
45.496417,-115.014949,041,028,2907,5880,2025-07-17,1824,L8,high,D
45.496147,-115.014959,041,028,2907,5881,2025-07-17,1824,L8,high,D
45.49129,-115.01513,041,028,2907,5899,2025-07-17,1824,L8,high,D
45.501268,-115.014395,041,028,2908,5862,2025-07-17,1824,L8,low,D
45.500998,-115.014404,041,028,2908,5863,2025-07-17,1824,L8,high,D
45.500728,-115.014414,041,028,2908,5864,2025-07-17,1824,L8,high,D
45.500459,-115.014423,041,028,2908,5865,2025-07-17,1824,L8,high,D
45.500189,-115.014433,041,028,2908,5866,2025-07-17,1824,L8,high,D
45.499919,-115.014442,041,028,2908,5867,2025-07-17,1824,L8,high,D
45.499649,-115.014452,041,028,2908,5868,2025-07-17,1824,L8,medium,D
45.499379,-115.014461,041,028,2908,5869,2025-07-17,1824,L8,high,D
45.499109,-115.014471,041,028,2908,5870,2025-07-17,1824,L8,high,D
45.498839,-115.01448,041,028,2908,5871,2025-07-17,1824,L8,high,D
45.498569,-115.01449,041,028,2908,5872,2025-07-17,1824,L8,high,D
45.4983,-115.014499,041,028,2908,5873,2025-07-17,1824,L8,high,D
45.49803,-115.014509,041,028,2908,5874,2025-07-17,1824,L8,high,D
45.49776,-115.014518,041,028,2908,5875,2025-07-17,1824,L8,high,D
45.49749,-115.014528,041,028,2908,5876,2025-07-17,1824,L8,high,D
45.49722,-115.014537,041,028,2908,5877,2025-07-17,1824,L8,high,D
45.49695,-115.014547,041,028,2908,5878,2025-07-17,1824,L8,high,D
45.491283,-115.014746,041,028,2908,5899,2025-07-17,1824,L8,high,D
45.501261,-115.014011,041,028,2909,5862,2025-07-17,1824,L8,medium,D
45.500992,-115.014021,041,028,2909,5863,2025-07-17,1824,L8,medium,D
45.500722,-115.01403,041,028,2909,5864,2025-07-17,1824,L8,medium,D
45.500452,-115.01404,041,028,2909,5865,2025-07-17,1824,L8,high,D
45.500182,-115.014049,041,028,2909,5866,2025-07-17,1824,L8,high,D
45.499912,-115.014058,041,028,2909,5867,2025-07-17,1824,L8,high,D
45.499642,-115.014068,041,028,2909,5868,2025-07-17,1824,L8,high,D
45.499372,-115.014077,041,028,2909,5869,2025-07-17,1824,L8,high,D
45.499102,-115.014087,041,028,2909,5870,2025-07-17,1824,L8,high,D
45.498833,-115.014096,041,028,2909,5871,2025-07-17,1824,L8,high,D
45.498563,-115.014106,041,028,2909,5872,2025-07-17,1824,L8,high,D
45.498293,-115.014115,041,028,2909,5873,2025-07-17,1824,L8,high,D
45.498023,-115.014125,041,028,2909,5874,2025-07-17,1824,L8,high,D
45.497753,-115.014134,041,028,2909,5875,2025-07-17,1824,L8,high,D
45.497483,-115.014144,041,028,2909,5876,2025-07-17,1824,L8,high,D
45.497213,-115.014153,041,028,2909,5877,2025-07-17,1824,L8,low,D
45.491276,-115.014362,041,028,2909,5899,2025-07-17,1824,L8,high,D
45.491006,-115.014372,041,028,2909,5900,2025-07-17,1824,L8,low,D
45.501795,-115.013608,041,028,2910,5860,2025-07-17,1824,L8,high,D
45.501525,-115.013618,041,028,2910,5861,2025-07-17,1824,L8,high,D
45.501255,-115.013627,041,028,2910,5862,2025-07-17,1824,L8,medium,D
45.500985,-115.013637,041,028,2910,5863,2025-07-17,1824,L8,medium,D
45.500715,-115.013646,041,028,2910,5864,2025-07-17,1824,L8,medium,D
45.500445,-115.013656,041,028,2910,5865,2025-07-17,1824,L8,high,D
45.500175,-115.013665,041,028,2910,5866,2025-07-17,1824,L8,high,D
45.499905,-115.013675,041,028,2910,5867,2025-07-17,1824,L8,high,D
45.499636,-115.013684,041,028,2910,5868,2025-07-17,1824,L8,high,D
45.499366,-115.013694,041,028,2910,5869,2025-07-17,1824,L8,high,D
45.499096,-115.013703,041,028,2910,5870,2025-07-17,1824,L8,high,D
45.498826,-115.013713,041,028,2910,5871,2025-07-17,1824,L8,high,D
45.498556,-115.013722,041,028,2910,5872,2025-07-17,1824,L8,high,D
45.498286,-115.013732,041,028,2910,5873,2025-07-17,1824,L8,medium,D
45.498016,-115.013741,041,028,2910,5874,2025-07-17,1824,L8,medium,D
45.49127,-115.013978,041,028,2910,5899,2025-07-17,1824,L8,high,D
45.502058,-115.013215,041,028,2911,5859,2025-07-17,1824,L8,medium,D
45.501788,-115.013225,041,028,2911,5860,2025-07-17,1824,L8,high,D
45.501518,-115.013234,041,028,2911,5861,2025-07-17,1824,L8,high,D
45.501248,-115.013243,041,028,2911,5862,2025-07-17,1824,L8,high,D
45.500978,-115.013253,041,028,2911,5863,2025-07-17,1824,L8,high,D
45.500708,-115.013262,041,028,2911,5864,2025-07-17,1824,L8,high,D
45.500438,-115.013272,041,028,2911,5865,2025-07-17,1824,L8,high,D
45.500169,-115.013281,041,028,2911,5866,2025-07-17,1824,L8,high,D
45.499899,-115.013291,041,028,2911,5867,2025-07-17,1824,L8,high,D
45.499629,-115.0133,041,028,2911,5868,2025-07-17,1824,L8,high,D
45.499359,-115.01331,041,028,2911,5869,2025-07-17,1824,L8,high,D
45.499089,-115.013319,041,028,2911,5870,2025-07-17,1824,L8,high,D
45.498819,-115.013329,041,028,2911,5871,2025-07-17,1824,L8,high,D
45.501781,-115.012841,041,028,2912,5860,2025-07-17,1824,L8,medium,D
45.501511,-115.01285,041,028,2912,5861,2025-07-17,1824,L8,medium,D
45.501241,-115.01286,041,028,2912,5862,2025-07-17,1824,L8,medium,D
45.500972,-115.012869,041,028,2912,5863,2025-07-17,1824,L8,high,D
45.500702,-115.012879,041,028,2912,5864,2025-07-17,1824,L8,high,D
45.500432,-115.012888,041,028,2912,5865,2025-07-17,1824,L8,high,D
45.500162,-115.012898,041,028,2912,5866,2025-07-17,1824,L8,high,D
45.499892,-115.012907,041,028,2912,5867,2025-07-17,1824,L8,high,D
45.499622,-115.012917,041,028,2912,5868,2025-07-17,1824,L8,high,D
45.499352,-115.012926,041,028,2912,5869,2025-07-17,1824,L8,high,D
45.499082,-115.012936,041,028,2912,5870,2025-07-17,1824,L8,high,D
45.501774,-115.012457,041,028,2913,5860,2025-07-17,1824,L8,medium,D
45.501505,-115.012466,041,028,2913,5861,2025-07-17,1824,L8,medium,D
45.501235,-115.012476,041,028,2913,5862,2025-07-17,1824,L8,medium,D
45.500965,-115.012485,041,028,2913,5863,2025-07-17,1824,L8,medium,D
45.500695,-115.012495,041,028,2913,5864,2025-07-17,1824,L8,high,D
45.500425,-115.012504,041,028,2913,5865,2025-07-17,1824,L8,high,D
45.500155,-115.012514,041,028,2913,5866,2025-07-17,1824,L8,high,D
45.499885,-115.012523,041,028,2913,5867,2025-07-17,1824,L8,high,D
45.499616,-115.012533,041,028,2913,5868,2025-07-17,1824,L8,high,D
45.497996,-115.01259,041,028,2913,5874,2025-07-17,1824,L8,medium,D
45.492329,-115.012789,041,028,2913,5895,2025-07-17,1824,L8,medium,D
45.492059,-115.012799,041,028,2913,5896,2025-07-17,1824,L8,high,D
45.491789,-115.012808,041,028,2913,5897,2025-07-17,1824,L8,high,D
45.502847,-115.012035,041,028,2914,5856,2025-07-17,1824,L8,medium,D
45.502577,-115.012045,041,028,2914,5857,2025-07-17,1824,L8,high,D
45.502308,-115.012054,041,028,2914,5858,2025-07-17,1824,L8,high,D
45.501498,-115.012083,041,028,2914,5861,2025-07-17,1824,L8,medium,D
45.501228,-115.012092,041,028,2914,5862,2025-07-17,1824,L8,medium,D
45.500958,-115.012102,041,028,2914,5863,2025-07-17,1824,L8,medium,D
45.500688,-115.012111,041,028,2914,5864,2025-07-17,1824,L8,high,D
45.500418,-115.012121,041,028,2914,5865,2025-07-17,1824,L8,high,D
45.500149,-115.01213,041,028,2914,5866,2025-07-17,1824,L8,high,D
45.499879,-115.01214,041,028,2914,5867,2025-07-17,1824,L8,medium,D
45.492322,-115.012406,041,028,2914,5895,2025-07-17,1824,L8,medium,D
45.492052,-115.012415,041,028,2914,5896,2025-07-17,1824,L8,high,D
45.491783,-115.012425,041,028,2914,5897,2025-07-17,1824,L8,high,D
45.491513,-115.012434,041,028,2914,5898,2025-07-17,1824,L8,high,D
45.502841,-115.011651,041,028,2915,5856,2025-07-17,1824,L8,high,D
45.502571,-115.011661,041,028,2915,5857,2025-07-17,1824,L8,high,D
45.502301,-115.01167,041,028,2915,5858,2025-07-17,1824,L8,high,D
45.501491,-115.011699,041,028,2915,5861,2025-07-17,1824,L8,medium,D
45.501221,-115.011708,041,028,2915,5862,2025-07-17,1824,L8,medium,D
45.500952,-115.011718,041,028,2915,5863,2025-07-17,1824,L8,high,D
45.500682,-115.011727,041,028,2915,5864,2025-07-17,1824,L8,high,D
